Unnamed: 0,CILUBA,French,Score,Sentiment,Nature,English,Zulu,Afrikaans,Sepedi,Xhosa,Shona
3716,kukulakaja,kukulakaja,2.0,postive,mot,kukulakaja,kukulakaja,kukulakaja,kukulakaja,ikwenzeka,kukura ka
3717,kukuma,châtier,2.0,postive,mot,punish,hlawulisa,straf,go otla,ukohlwaya,kuranga
3718,kukumadikasaku,heurter,0.0,neutral,mot,hit,shaya,tref,betha,hit,rova
3719,kukumakumutshimutshiamakane,crucifier,0.0,neutral,mot,crucify,mbethela,kruisig,go bapola,mbethelele,kurovererwa
3720,kukumamutshima,convoiter,0.0,neutral,verbe,covet,vala,begeer,kganyogo ya go kganyogwa,inkanuko,kuchiva
3721,kukumbaja,compléter,2.0,postive,mot,complete,feza,voltooi,felelete,gcwalisa,zadzisa
3722,kukumbajakuwuja,abonder,0.0,neutral,mot,abound,ningi futhi,oorvloedig,a atile,indand,zvakawanda
3723,kukumbana,suffisant,0.0,neutral,mot,sufficient,lingene,voldoende,lekanetego,zanele,kukwana
3724,kukumbanababungi,multiplier,0.0,neutral,mot,multiply,andisa,vermenigvuldig,atisa,phindaphinda,wedzera
3725,kukumbanyina,mériter,2.0,postive,mot,deserve,fanela,verdien,swanelwa ke,kufanelekile,zvakakodzera
3726,kukuna,planter,2.0,postive,mot,plant,tshala,plant,semela,tyala,chirimwa
3727,kukungija,ramasser,0.0,neutral,mot,pick,phakamisa,tel op,topa,phakamisa,nhonga
3728,kukungula,rugir,0.0,neutral,mot,roar,bhosa,gebrul,go rora,roar,roar
3729,kukuobamisha,courber,-1.0,negative,mot,bend,gobisa,buig,koba,gobe,bend
3730,kukupa,lancer,-2.0,negative,mot,throw,phonsa,gooi,foa,phosa,kukanda
3731,kukupamutu,hocher,0.0,neutral,mot,nod,nqekuzisa ikhanda,knik,nod,nod,nod
3732,kukupula,essuyer,2.0,postive,mot,wipe,ukusula,om af te vee,go phumola,ukusula,kupukuta
3733,kukutakumeyi,surprendre,0.0,neutral,verbe,surprise,mangaza,verrassing,makata,ukumangala,kushamisika
3734,kukutshisha,rassasier,1.0,postive,mot,satisfy,gculisa,bevredig,kgotsofata,yanelisa,kugutsa
3735,kûla,emplirenfler,1.0,postive,mot,fillswell,gcwalisa ukuvuvukala,vul swell,tlata go ruruga,gcwalisa dumba,zadza zvitsvage
3736,kuladiyibikole,écrier,0.0,neutral,mot,write,bhala,skryf,ngwala,bhala,nyora
3737,kûlakuamusulu,inondation,1.0,postive,mot,flood,isikhukhula,vloed,mafula,umkhukula,mafashama
3738,kulaba,embaumer,0.0,neutral,mot,embalm,insolo,balsem,setlolo sa go tlota,imfazwe,kusasika
3739,kulabamanyi,oindre,0.0,neutral,mot,anoint,nela phansi,salf,tloti ya go tlota,ithambiso,anoint
3740,kulabula,goûter,0.0,neutral,mot,taste,ukunambitha,om te proe,go latswa,ukungcamla,kuravira
3741,kulaka,lécher,0.0,neutral,mot,lick,khotha,lek,latswa,lick,lick
3742,kulala,coucher,1.0,postive,mot,sleep,ukulala,om te slaap,go robala,ukulala,kurara
3743,kuloka,pleuvoir,1.0,postive,mot,rain,imvula,reën,pula,imvula,kunaya
3744,kulalakuladika,loger,0.0,neutral,mot,accommodate,hlalisa,akkommodeer,amohelang,hlala,gadzirira
3745,kulama,conservation,-1.0,negative,mot,conservation,ukongiwa,bewaring,pabalelotlhago,ulondolozo,kuchengetedza
3746,kulamakushiya,réserver,-1.0,negative,mot,book,ukubhuka,om te bespreek,go beakanya puku,ukubhuka,kubhuku
3747,kulamakaja,unir,1.0,postive,mot,unite,bandakanya,verenig,kopanya,ndidibanise,kubatana
3748,kulamakajibua,participation,0.0,neutral,mot,participation,ukuhlanganyela,deelname,go tea karolo,ukuthatha inxaxheba,kutora chikamu
3749,kulamata,dépendre,1.0,postive,mot,depend,enqika,hang af,holofela,kuxhomekeke,zvinoenderana
3750,kulambuisha,percevoir,1.0,postive,mot,perceive,qonda,waarneem,lemoga,qaphela,zvinonzwisisika
3751,kulambula,sacrifier,1.0,postive,mot,sacrifice,hlabela,opoffering,ba sehlabelo,ukubingelela,chibayiro
3752,kulamikaditambadiamutshi,enter,0.0,neutral,mot,enter,ngena,voer in,tsena,ngena,pinda
3753,kulaya,ajourner,1.0,postive,mot,adjourn,hlehlisa,verdaag,go uthia nako,iadjord,adjururur
3754,kulayidila,excuser,0.0,neutral,mot,excuse,xolela,ekskuus,lebalela,uxolo,ruregerero
3755,kuleudi,éloigné,0.0,neutral,mot,distant,buqamama,veraf,kgole,kude,kureba
3756,kuledibua,naissance,0.0,neutral,mot,birth,ukuzalwa,geboorte,matswalo,ukuzalwa,kuzvarwa
3757,kuledibuakuatshiakabidi,naîtredenouveau,1.0,postive,mot,born,ukuzalwa kabusha,wedergebore word,tswala gape,ndizalwe ngokutsha,bereka patsva
3759,kulejatshilema,reprocher,0.0,neutral,mot,reproach,ukuhlambalaza,om te verwyt,go nyata,ukugculelwa,kushora
3761,kulekelela,acquitter,0.0,neutral,mot,acknowledge,vuma,erken,amogela,vuma,bvuma
3762,kulekelelamuntububi,pardonner,0.0,neutral,mot,forgive,xolela,vergewe,lebalela,xolela,kanganwira
3763,kulela,accoucher,-1.0,negative,mot,birth,zala,geboorte gee,go belega,zala,zvara
3764,kulelelatshiakabidi,régénérer,0.0,neutral,mot,regenerate,hlanganisa,regenereer,tsooloa,hlaziya kwakhona,regenerate
3765,kulenduisha,scandaliser,0.0,neutral,mot,scandalize,ona,skandaaliseer,scandalize,hlamba,nyadzisa
3766,kulenduka,broncher,0.0,neutral,mot,flinch,umgqugquzo,flinch,flinch,iflinch,flinch
3767,kulenga,toucher,0.0,neutral,mot,touch,ukuthinta,om aan te raak,go kgoma,ukuchukumisa,kubata
3768,kulengeja,orner,1.0,postive,mot,adorn,hlabisa,versier,mokgabio,iadorn,shongedza
3769,,perfidie,0.0,neutral,mot,perfidy,umphetho,perfiditeit,perfidy,iperfidy,perfidy
3770,kulengeja,sanctifier,0.0,neutral,mot,sanctify,ngcwelisa,heilig,kgalemo ya go kgetha,ngcwalisa,tsvenesa
3771,kulengejibua,perfectionnement,0.0,neutral,mot,improvement,ukululama,verbetering,kaonafalo,ukuphuculwa,kuvandudza
3772,kulengulula,négliger,0.0,neutral,mot,neglect,ukunganaki,verwaarlosing,hlokomologa,ukungakhathalelwa,kuregeredza
3773,kulepa,stature,1.0,postive,mot,stature,ibanga elimbethe,statuur,seemo,ide,statu
3774,kulepesha,prolonger,1.0,postive,mot,extend,nweba,verleng,katoloa,yandisa,wedzera
3776,kuloba,pêcher,0.0,neutral,mot,sin,ona,sonde,sebe,isono,chivi
3777,oleve,oliveolivier,0.0,neutral,mot,oliveolivier,umnqumo uolivier,olyf olivier,mohlwareolivier,iolive olive,olive olivier
3778,omegaz,oméga,0.0,neutral,mot,omega,omega,omega,omega,omega,omega
3779,onsobonsobionso,sentier,1.0,postive,verbe,entire,nke,geheel,ka kakareto,iyonke,zvese
3780,ours,ours,0.0,neutral,mot,bear,thwala,beer,rwala,ibhere,fani
3781,pabule,distance,0.0,neutral,mot,distance,ibanga,afstand,monabo,umama,chinhambwe
3782,padibaadi,instantanément,0.0,neutral,mot,instantly,khona manje,onmiddellik,ka ponyo ya leihlo,kwangoko,pakarepo
3783,pakulelakutatshila,enfantement,0.0,neutral,mot,childbirth,ukubeletha,bevalling,phelego ya go ba le ngwana,ukuzalwa komntwana,kuberekwa
3784,pakuvuluka,ressouvenir,0.0,neutral,mot,remember,khumbula,onthou,gopola,khumbula,rangarira
3786,pabuipi,voisin,0.0,neutral,mot,neighbor,umakhelwane,buurman,moagiani,ummelwane,muvakidzani
3787,pabuipinemuaba,environs,0.0,neutral,mot,surroundings,okuzungezile,omgewing,tikologo,indawo engqongileyo,zvakakomberedza
3788,paladiso,paradis,0.0,neutral,mot,heaven,ezulwini,hemel,legodimong,izulu,denga
3789,pamuepopamue,commun,0.0,neutral,mot,common,jwayelekile,algemeen,tlwaelega,eqhelekileyo,zvakajairika
3790,panshipabuloba,sol,0.0,neutral,mot,ground,kuenhlabathini,grond,lebala,umhlaba,pasi
3791,panyima,revers,0.0,neutral,mot,reverse,hlela,omgekeerde,bueta morago,buyela umva,dzosera
3792,patoke,franchise,0.0,neutral,mot,franchise,ingdoda yezinhlamvu,franchise,franchise,ifranchise,franchise
3793,patshiatshiapakulu,orientdenhaut,0.0,neutral,mot,east,empumalanga kusuka phezulu,oos van bo af,bohlabela go twa godimo,empuma ukusuka iphezulu,kumabvazuva kubva kumusoro
3794,apatupu,vain,0.0,neutral,mot,vain,yize,tevergeefs,lefeela,inkwenkwe,hazvina basa
3795,patupuamapuekele,vil,0.0,neutral,mot,vile,limbile,vieslik,sebopego,phosa,vile
3796,patuputshona,inutilement,0.0,neutral,mot,unnecessarily,ngokungadingekile,onnodig,go sa nyakege,ngokungeyomfuneko,zvisina kukodzera
3797,pentekoste,pentecôte,0.0,neutral,mot,pentecost,pentekosti,pinkster,pentekoste,ipentekosti,pentekosti
3798,pepi,voisinage,0.0,neutral,mot,neighborhood,ubukhelwane,buurt,boagiani,ebumelwaneni,vavakidzani
3799,python,python,0.0,neutral,mot,python,python,python,python,ipython,python
3800,sabatu,sabbat,1.0,postive,mot,sabbath,isabatha,sabbat,sabatha,isabatha,sabata
3802,sardoine,sardius,0.0,neutral,mot,sardius,isimo esikhulu,sardius,sardius,sardius,sadius
3804,seole,orge,0.0,neutral,mot,barley,umbhali,gars,garase,irhasi,bhari
3805,soietshia,soie,0.0,neutral,mot,silk,usilika,sy,siliki,isilika,silika
3806,soufre,soufre,1.0,postive,mot,sulfur,isibabule,swael,sulphur,isalfure,sarufa
3807,sudest,sudouest,0.0,neutral,mot,southwest,eningizimuntshonalanga,suidwes,borwa bophirima,emazantsi ntshona,southwest
3808,sudemundamunya,midi,0.0,neutral,mot,noon,imini,middag,mosegare,emini,masikati
3809,sukamina,mûrier,0.0,neutral,mot,mulberry,isilwane warberry,moerbei,mulberry,mulberry,mulberry
3810,tshiapabuloba,terrestre,0.0,neutral,mot,terrestrial,umhlabathi,terrestriële,lefaseng la pele,iterrestral,terrestrial
3812,tshiapatupu,déshonneur,0.0,neutral,mot,dishonor,ukuhlamba,oneer,go hlomphollwa,ihlazo,kushoora
3813,tshiatshiendelele,éternel,2.0,postive,mot,eternal,ngapheliyo,ewige,sa feleng,kanaphakade,kusingaperi
3814,tshiatshipendu,injurieux,-2.0,negative,mot,offensive,casulayo,aanstootlik,lehlapa,kuyakhubekisa,zvinogumbura
3815,tshiatshitshiu,peuple,0.0,neutral,mot,people,abantu,mense,batho,abantu,vanhu
3816,tshiabungi,immense,2.0,postive,mot,immense,khulu kakhulu,enorm,kgolo kudu,enkulu,chikuru
3818,tshiakabidi,double,1.0,postive,mot,double,bili,dubbel,gabedi,phinda kabini,kaviri
3819,tshiakanetshiditshianyisha,agréable,1.0,postive,mot,pleasant,mtoti,aangenaam,thabiago,mnandi,zvinonakidza
3820,tshiakanetshiditshisankisha,agréable,1.0,postive,mot,pleasant,mtoti,aangenaam,thabiago,mnandi,zvinonakidza
3821,tshiakulakula,conte,0.0,neutral,mot,tale,indaba,verhaal,tale,tale,ngano
3822,tshiamutshiamitaku,airain,0.0,neutral,mot,brass,ithusi,geelkoper,koporo,ubhedu,ndarira
3824,tshianana,faussement,-1.0,negative,mot,falsely,ngamanga,valslik,ka maaka,ubuxoki,nhema
3825,tshianyishanyisha,flatterie,-1.0,negative,mot,flattery,tulall,vleiery,go reta ka go phaphatha,fihlatha,flattery
3826,tshianza,main,1.0,postive,verbe,hand,isandla,hand,seatla,isandla,ruoko
3827,tshibanda,descente,1.0,postive,mot,descent,isimo esizayo,afkoms,go theoga,umnqweno,kudzidziswa
3828,tshibandilu,degré,0.0,neutral,mot,degree,ibanga,graad,tikrii,isidanga,degree
3830,tshibangu,bâton,0.0,neutral,mot,stick,induku,stok,kgomarela,intonga,tsvimbo
3831,tshibelu,cuisse,0.0,neutral,mot,thigh,ithanga,bobeen,serope,ithanga,chidya
3832,tshibi,mal,0.0,neutral,mot,wrong,ngalungile,verkeerd,phoo,ayilunganga,zvakaipa
3833,tshibipe,impur,0.0,neutral,mot,impure,ngcolisa,onrein,go se hlweke,ukungasebenzi,kuremara
3834,tshibishi,vert,0.0,neutral,mot,green,yimpatho,groen,talamorogo,luhlaza,girinhi
3835,tshibobe,maturité,0.0,neutral,mot,maturity,ukuvuthwa,volwassenheid,mathurithi,ukukhula,kukura
3837,tshibueledi,accès,0.0,neutral,mot,access,tholakala,toegang,fihlelela,fikelela,kupinda
3838,tshibuikilutshiamushetewatshipungidi,propitiatoire,0.0,neutral,mot,propitiatory,okuphathelene nenkululeko,versoenend,poelano,propitiatory,kurume
3839,tshibuikilutshiapatshiadi,cuirasse,0.0,neutral,mot,breastplate,isihlanzi sesifuba,borsplaat,sephedi sa sefuba,isifuba,chidzitiro
3841,tshibumba,muraille,0.0,neutral,mot,wall,udonga,muur,leboto,udonga,wall
3843,talala,paisiblement,-1.0,negative,mot,peacefully,ngokuba khona,vreedsaam,ka khuto,ngoxolo,runyararo
3844,tatu,père,-1.0,negative,mot,father,uyihlo,vader,papa,utata,baba
3845,thuya,thuya,0.0,neutral,mot,thuja,thuja,thuja,thuja,thuja,thuja
3846,topaze,topaze,0.0,neutral,mot,topaz,isihloko,topaas,topase,topaz,topaz
3849,tshakanetshidi,équitable,0.0,neutral,mot,fair,hle,regverdig,lokilego,ubulungisa,zvakanaka
3850,tsheya,caution,0.0,neutral,mot,deposit,faka,deposito,tipositi,idipozithi,dhipoziti
3851,tshiabademon,diabolique,0.0,neutral,mot,diabolical,diabolical,diabolies,bodiabolo,dialocal,dhiabolical
3852,tshiabukelenge,royal,0.0,neutral,mot,royal,obukhosi,koninklike,bogoi,iroyal,royal
3853,tshiabuowa,terrible,0.0,neutral,mot,terrible,sabisayo,verskriklik,mpe kudu,yoyikeka,zvinotyisa
3854,tshiabutumbi,splendidement,0.0,neutral,mot,splendidly,ngokubabazekayo,pragtig,ka mo go kgahliago,qaqambid,kusakwana
3855,tshiadikumikufilatshitupaatshi,dîme,1.0,postive,mot,dime,indizo,dime,dime,dime,dime
3856,tshiadimomena,rouillé,0.0,neutral,mot,rust,ukugqwala,roes,moruswi,rust,ngura
3857,tshiakalemuleji,ancien,0.0,neutral,mot,ancient,daladala,antieke,kgalekgale,amandulo,yekare
3858,tshiakudia,aliment,0.0,neutral,mot,food,ukudla,kos,dijo,ukutya,chikafu
3859,tshiakufunda,tablette,0.0,neutral,mot,tablet,iphilisi,tablet,letlapa la,ithebhulethi,piritsi
3860,tshiakuitaba,acceptable,0.0,neutral,mot,acceptable,mukelekile,aanvaarbaar,e amogelegago,yamkelekile,zvinogamuchirika
3861,tshiakunua,breuvage,1.0,postive,mot,beverage,okokuphuza,drank,dinotagi,isiselo,chinwiwa
3862,tshiamudiulu,céleste,0.0,neutral,mot,celestial,bukeyela basezulwini,hemelse,legodimo la legodimo,isibhakabhaka,kudenga
3863,tshiamutshisuku,sauvage,-1.0,negative,mot,savage,dlovulile,wild,sehlogo,isavage,savage
3864,tshiamubidi,corporellement,0.0,neutral,mot,bodily,ngomzimba,liggaamlik,mmele wa mmele,emzimbeni,mumuviri
3865,tshiamuinshimuabuloba,infernal,0.0,neutral,mot,infernal,iinfernal,infernal,infernal,intsholongwane,infernal
3866,tshianvita,dépouille,1.0,postive,mot,remains,inqobe,oorblyfsels,maaledi,idubile,zvinoramba
3867,tshianyuma,spirituel,0.0,neutral,mot,spiritual,kwenhliziyo,geestelik,semoya,ngokomoya,zvomweya
3868,tshianzambi,divin,0.0,neutral,verbe,divine,ngenaphezulu,goddelike,sa modimo,ubuthixo,divine
3869,tshibungubungu,rivage,0.0,neutral,mot,shore,ugu,oewer,lebopo,unxweme,mahombekombe
3870,tshibutshiditshintutshiamushingamukole,trésor,0.0,neutral,mot,treasure,igugu,skat,lehumo,ubuncwane,pfuma
3871,tshibutshilu,cellier,0.0,neutral,mot,cellar,sela,kelder,sellathekeng,celer,cellar
3872,tshidikapia,bouillant,0.0,neutral,mot,boiling,bilisa,kook,go bela,ukubila,kubheya
3873,tshidikatshiyimuakujingulula,insondable,0.0,neutral,mot,unfathomable,ngenalo,ondeurgrondelik,e sa kweiegego,ayinakufikeleleka,zvisina kujairika
3874,tshidikatshiyitshijiminaa,impérissable,0.0,neutral,mot,imperishable,ukungabona lutho,onverganklik,e sa senyegego,iinofrieble,isingarobvu
3875,tshidikatshiyitshijinguluka,confus,1.0,postive,mot,confused,didekile,verward,hlakahlakane,udidekile,kuvhiringidzika
3876,tshidikatshiyitshinyanguka,incorruptible,0.0,neutral,mot,incorruptible,nokulimala,onkreukbaar,e sa senyeheng,okungenakona,risingaori
3878,tshidinebukole,valide,0.0,neutral,mot,valid,lungile,geldig,makgonthe,isebenza,zvinoshanda
3879,tshidinebulelela,sincérité,0.0,neutral,mot,sincerity,ubuqatha,opregtheid,botshepegi,ukunyaniseka,kutendeseka
3880,tshidinengikadiluwabukole,endurcissement,0.0,neutral,mot,hardening,ukuqina,verharding,go thatafala,ukuqina,kuomesa
3881,tshidipepi,proche,1.0,postive,mot,close,ngokuminyanisa,maak toe,tswalela,vala,vhara
3882,tshiditshabundu,infâme,0.0,neutral,mot,infamous,ngokwesabekayo,berug,e tumile ka go tuma,inqabile,infamous
3883,tshiditshiabonso,public,0.0,neutral,mot,audience,abathameli,gehoor,batheeleti,abaphulaphuli,vateereri
3884,tshiditshiakuakaja,traitable,0.0,neutral,mot,treatable,yelaphe,behandelbaar,e ka alafago,inyanga,kurapwa
3885,tshiditshiatshijila,magnifique,0.0,neutral,mot,gorgeous,bucwazicwazi,pragtig,botse kudu,mhle,kunaka
3886,tshiditshiatshilele,naturel,0.0,neutral,mot,natural,yimvelo,natuurlik,tlhago,indalo,zvakasikwa
3888,tshiditshikenka,éclatant,0.0,neutral,mot,brilliant,benyezelayo,briljant,bohlale,iqaqambile,brilliant
3889,tshiditshikongyangale,tortu,1.0,postive,mot,turtle,ufudu lwasemanzini,skilpad,pshinyaleraga,turtle,turtle
3892,tshiditshimueneka,visible,1.0,postive,mot,visible,qavile,sigbaar,go bonagala,ibonakale,inoonekwa
3896,tshiditshiyanguka,corruptible,0.0,neutral,mot,corruptible,nesomana,verganklik,e senyegilego,ingozi,kuora
3898,tshidikijilutshialubilu,course,1.0,postive,mot,race,jaha,ras,morafe,ugqatso,race
3899,tshidilu,crèche,0.0,neutral,mot,crib,umkhombe,krip,crib,crib,crib
3900,tshidimba,gouvernail,1.0,postive,mot,rudder,isiqondiso sebhanoyi,roer,selemo sa leru la,irudder,ruzha
3901,tshidime,cultivateur,1.0,postive,mot,farmer,umninipulazi,boer,molemi,umlimi,murimi
3902,tshidimu,anannée,0.0,neutral,mot,yearyear,unyaka unyaka,jaar jaar,ngwagangwaga,unyaka unyaka,gore gore
3903,tshidimutshiamashika,hiver,0.0,neutral,mot,winter,ubusika,winter,marega,ubusika,chando
3904,tshidimutshiamayowa,été,1.0,postive,mot,summer,ihlobo,somer,selemo,ihlobo,zhizha
3906,tshienalomo,latin,0.0,neutral,verbe,latin,isilatini,latyn,selatine sa selatine,isilatini,ratini
3907,tshiendelele,éternellement,0.0,neutral,mot,eternally,ngokunalo,ewig,ka mo go sa felego,ngonaphakade,nekusingaperi
3908,tshiendelu,parvis,0.0,neutral,mot,courtyard,igceke,binnehof,lebala,intendelezo,chivanze
3909,tshienzedi,action,0.0,neutral,mot,action,ukwenza,aksie,kgato,isenzo,chiito
3910,tshienzedimalu,uvre,0.0,neutral,mot,artwork,ubuciko,kunswerk,moomo wa bokgabo,umsebenzi wobugcisa,artwork
3911,tshieya,arrhes,0.0,neutral,mot,deposit,faka,deposito,tipositi,idipozithi,dhipoziti
3912,tshifuafua,mortel,0.0,neutral,mot,mortal,phethe,sterflike,motho yo a hwago,umntu,walm
3913,tshifufu,complot,0.0,neutral,mot,conspiracy,umbimbi,sameswering,go loga maanomabe,iyelenqe,kurangana
3914,tshifukibua,créature,0.0,neutral,mot,creature,isilwane,skepsel,sebopiwa,isidalwa,chisikwa
3915,tshifukibuatshipiatshipia,nouvellecréation,0.0,neutral,mot,creation,indalo entsha,nuwe skepping,tlholo e mpsha,indalo entsha,chisiko chitsva
3916,tshifulu,casque,0.0,neutral,mot,helmet,umgqomo,helm,lekarapa,isigcinantloko,ngowani
3917,tshifulutshiabutumbi,diadème,0.0,neutral,mot,tiara,tisana,tiara,tiara,itiara,tiara
3918,tshiji,colère,0.0,neutral,mot,anger,intukuthelo,woede,pefelo,umsindo,kutsamwa
3919,tshiji,fureur,0.0,neutral,mot,fury,isibhengubhengu,woede,kgalefo,ubushushu,hasha
3920,tshijila,pureté,0.0,neutral,mot,purity,ubumsulwa,reinheid,go hlweka,ubunyulu,kuchena
3922,tshijila,saint,0.0,neutral,mot,saint,usanti,heilige,mokgethwa,eng,saint
3923,tshikaminu,pressoir,0.0,neutral,mot,press,gcinezela,druk,gatelela,cinezela,tinya
3925,tshikankanyi,talon,0.0,neutral,mot,heel,isithende,hak,serethe,isithende,chitsitsinho
3926,tshikenakumona,vision,0.0,neutral,mot,vision,umbono,visie,ponelopele,umbono,chiratidzo
3927,tshikoleadi,grave,0.0,neutral,mot,severe,khulu,ernstig,oro,kakhulu,zvakanyanya
3928,tshikololo,corbeau,0.0,neutral,mot,crow,igwababa,kraai,legokobu,crow,crow
3931,tshikondo,moment,0.0,neutral,mot,moment,isikhashana,oomblik,nakwana,umzuzu,nguva
3935,tshikowelu,vêtement,0.0,neutral,mot,garment,isigqoko,kledingstuk,seaparo sa,ingubo,nguo
3936,tshikoyeke,immonde,-1.0,negative,mot,filthy,ngcolile kakhulu,vieslik,dithila,ngcolile,tsvina
3937,tshikumbane,assezutile,-1.0,negative,mot,quiteuseful,buze,redelik nuttig,e tloga e le e nago le mohola,ngethu,zvinoshandisa
3938,tshikumbanetshiûja,complet,1.0,postive,mot,complete,feza,voltooi,felelete,gcwalisa,zadzisa
3940,tshikututshiakapia,fournaise,1.0,postive,mot,furnace,imbuthuma,oond,sebjana sa go fia,isithando somlilo,choto
3941,tshikututshipukatshiamitshi,buisson,1.0,postive,mot,bush,ihlathi,bush,sethokgwa,ityholo,bush
3942,tshilambuidi,recette,1.0,postive,mot,recipe,indlela yokwenza into ethize efana nokupheka,resep,motswako,iresiphi,recipe
3946,tshileletshibidilu,habitude,0.0,neutral,mot,habit,isiko,gewoonte,setlwaedi,umkhwa,tsika
3947,tshilelela,réel,0.0,neutral,mot,real,liqiniso,regtig,makgonthe,okwenyani,chaiko
3949,tshilema,défaut,0.0,neutral,mot,default,phutha,verstek,hlokomologa,ukungagqibeki,default
3950,tshilenduishi,scandale,-1.0,negative,mot,scandal,amapeketwane,skandaal,mahlabisadihlong,isikrelemnqa,nyonganiso
3954,tshilota,songe,0.0,neutral,mot,dream,iphupha,droom,toro,iphupha,kurota
3955,tshilotalota,extase,0.0,neutral,mot,ecstasy,enyanyayo,ekstase,ekgola,ecstasy,ecstasy
3957,biapamutu,superflu,0.0,neutral,mot,superfluous,phezulu,oorbodig,e sa nyakegego,isuperflight,superfluous
3958,biakadiyenabibualu,indigence,0.0,neutral,mot,destitution,indawo,behoeftigheid,go hloka,ihlwempu,kupera
3959,biakane,bienséan,0.0,neutral,mot,biensean,ibhantshi,biensean,binsean,biensean,biensean
3960,biakulakula,babil,-1.0,negative,mot,bail,babele,babil,babil,ibabil,babil
3961,biakunyibuabibishi,verdure,-1.0,negative,mot,greenery,uluhlaza okotshani,groen,botala bja,reenery,greenery
3962,biata,couchette,0.0,neutral,mot,berth,bhogwazayo,berth,berth,intsimbi,berth
3963,bibelu,jambe,0.0,neutral,mot,leg,umlenze,been,leoto,umlenze,gumbo
3964,bibidi,couplepaire,2.0,postive,mot,couplepair,izithandani umbhangqwana,paartjie paartjie,banyalanipair,isibini isibini,vaviri vaviri
3965,bidibimuenekakumesu,vue,1.0,neutral,mot,view,ukubonga,uitsig,bogela,jonga,tarisa
3966,bidibisasa,chaume,-1.0,negative,mot,thatch,lowo,grasdak,thatch,chok,thatch
3967,bidikabiyimuakuambibua,inexprimable,0.0,neutral,mot,inexpressible,nganakwa,onuitspreeklik,e sa hlaloseheng,ayibonakali,zvisingaite
3968,bidikabiyinemuoyo,inanimé,1.0,postive,mot,inanimate,ngaphezulu,lewendig,se se sa phelego,iintenger,inaniamate
3969,bidimuakujimina,incertitude,1.0,postive,mot,uncertainty,ukungaqiniseki,onsekerheid,go se kgonthiege,ukungaqiniseki,kusagadzikana
3970,bidimuakuzakajibua,muable,1.0,postive,mot,changeable,phendukayo,veranderbaar,e fetogago,iyatshintsha,chinoshanduka
3971,bidia,agapes,1.0,postive,mot,agape,amaagapes,agapes,agapes,iagapes,agapes
3972,bidiabiadibanji,banquet,1.0,postive,mot,banquet,idili,banket,monyanya,isidlo,mabiko
3973,bidiabiamukelenge,cène,1.0,postive,mot,supper,isidlo sakusihlwa sokugcina,laaste avondmaal,selalelo sa mafelelo,ukugqibela kwesidlo sangokuhlwa,yekupedzisira chirairo
3974,bidiabidikabiyineluevene,painsanslevain,0.0,neutral,mot,unleavenedbread,isinkwa esingenamvubelo,ongesuurde brood,borotho bjo bo sa omelwago,isonka esingenagwele,chingwa chisina kuviriswa
